select t.term, a.* 
from ALL_Allele_Mutation a, VOC_Term t
where not exists (select 1 from ALL_Allele b where a._allele_key = b._allele_key)
and a._mutation_key = t._term_key
;
             term              | _allele_key | _mutation_key |    creation_date    |  modification_date  
 Insertion of gene trap vector |      247490 |       3983022 | 2009-08-11 12:48:37 | 2009-08-11 12:48:37
 Insertion of gene trap vector |      247503 |       3983022 | 2009-08-11 12:48:37 | 2009-08-11 12:48:37
 Insertion of gene trap vector |      247509 |       3983022 | 2009-08-11 12:48:38 | 2009-08-11 12:48:38
 Insertion of gene trap vector |      247515 |       3983022 | 2009-08-11 12:48:38 | 2009-08-11 12:48:38
 Insertion of gene trap vector |      247530 |       3983022 | 2009-08-11 12:48:39 | 2009-08-11 12:48:39
 Insertion of gene trap vector |      247542 |       3983022 | 2009-08-11 12:48:40 | 2009-08-11 12:48:40
 Insertion of gene trap vector |      247543 |       3983022 | 2009-08-11 12:48:40 | 2009-08-11 12:48:40
 Insertion of gene trap vector |      247569 |       3983022 | 2009-08-11 12:48:42 | 2009-08-11 12:48:42
 Insertion of gene trap vector |      247578 |       3983022 | 2009-08-11 12:48:42 | 2009-08-11 12:48:42
 Insertion of gene trap vector |      247606 |       3983022 | 2009-08-11 12:48:44 | 2009-08-11 12:48:44
 Insertion of gene trap vector |      247661 |       3983022 | 2009-08-11 12:48:47 | 2009-08-11 12:48:47
 Insertion of gene trap vector |      247662 |       3983022 | 2009-08-11 12:48:47 | 2009-08-11 12:48:47
 Insertion of gene trap vector |      247665 |       3983022 | 2009-08-11 12:48:48 | 2009-08-11 12:48:48
 Insertion of gene trap vector |      247676 |       3983022 | 2009-08-11 12:48:48 | 2009-08-11 12:48:48
 Insertion of gene trap vector |      247736 |       3983022 | 2009-08-11 12:48:52 | 2009-08-11 12:48:52
 Insertion of gene trap vector |      247744 |       3983022 | 2009-08-11 12:48:53 | 2009-08-11 12:48:53
 Insertion of gene trap vector |      247767 |       3983022 | 2009-08-11 12:48:54 | 2009-08-11 12:48:54
 Insertion of gene trap vector |      247769 |       3983022 | 2009-08-11 12:48:54 | 2009-08-11 12:48:54
 Insertion of gene trap vector |      247798 |       3983022 | 2009-08-11 12:48:56 | 2009-08-11 12:48:56
 Insertion of gene trap vector |      247820 |       3983022 | 2009-08-11 12:48:57 | 2009-08-11 12:48:57
 Insertion of gene trap vector |      247842 |       3983022 | 2009-08-11 12:48:59 | 2009-08-11 12:48:59
 Insertion of gene trap vector |      247862 |       3983022 | 2009-08-11 12:49:00 | 2009-08-11 12:49:00
 Insertion of gene trap vector |      247878 |       3983022 | 2009-08-11 12:49:01 | 2009-08-11 12:49:01
 Insertion of gene trap vector |      247879 |       3983022 | 2009-08-11 12:49:01 | 2009-08-11 12:49:01
 Insertion of gene trap vector |      247880 |       3983022 | 2009-08-11 12:49:01 | 2009-08-11 12:49:01
 Insertion of gene trap vector |      247881 |       3983022 | 2009-08-11 12:49:01 | 2009-08-11 12:49:01
 Insertion of gene trap vector |      247882 |       3983022 | 2009-08-11 12:49:01 | 2009-08-11 12:49:01
 Insertion of gene trap vector |      247963 |       3983022 | 2009-08-11 12:49:06 | 2009-08-11 12:49:06
 Insertion of gene trap vector |      247990 |       3983022 | 2009-08-11 12:49:08 | 2009-08-11 12:49:08
 Insertion of gene trap vector |      247998 |       3983022 | 2009-08-11 12:49:08 | 2009-08-11 12:49:08
 Insertion of gene trap vector |      248012 |       3983022 | 2009-08-11 12:49:09 | 2009-08-11 12:49:09
 Insertion of gene trap vector |      248022 |       3983022 | 2009-08-11 12:49:10 | 2009-08-11 12:49:10
 Insertion of gene trap vector |      248031 |       3983022 | 2009-08-11 12:49:11 | 2009-08-11 12:49:11
 Insertion of gene trap vector |      248045 |       3983022 | 2009-08-11 12:49:11 | 2009-08-11 12:49:11
 Insertion of gene trap vector |      248048 |       3983022 | 2009-08-11 12:49:12 | 2009-08-11 12:49:12
 Insertion of gene trap vector |      248098 |       3983022 | 2009-08-11 12:49:15 | 2009-08-11 12:49:15
 Insertion of gene trap vector |      248108 |       3983022 | 2009-08-11 12:49:15 | 2009-08-11 12:49:15
 Insertion of gene trap vector |      248112 |       3983022 | 2009-08-11 12:49:16 | 2009-08-11 12:49:16
 Insertion of gene trap vector |      248113 |       3983022 | 2009-08-11 12:49:16 | 2009-08-11 12:49:16
 Insertion of gene trap vector |      248115 |       3983022 | 2009-08-11 12:49:16 | 2009-08-11 12:49:16
 Insertion of gene trap vector |      248129 |       3983022 | 2009-08-11 12:49:17 | 2009-08-11 12:49:17
 Insertion of gene trap vector |      248147 |       3983022 | 2009-08-11 12:49:18 | 2009-08-11 12:49:18
 Insertion of gene trap vector |      248167 |       3983022 | 2009-08-11 12:49:19 | 2009-08-11 12:49:19
 Insertion of gene trap vector |      248186 |       3983022 | 2009-08-11 12:49:20 | 2009-08-11 12:49:20
 Insertion of gene trap vector |      248190 |       3983022 | 2009-08-11 12:49:21 | 2009-08-11 12:49:21
 Insertion of gene trap vector |      248249 |       3983022 | 2009-08-11 12:49:24 | 2009-08-11 12:49:24
 Insertion of gene trap vector |      248343 |       3983022 | 2009-08-11 12:49:30 | 2009-08-11 12:49:30
 Insertion of gene trap vector |      248349 |       3983022 | 2009-08-11 12:49:31 | 2009-08-11 12:49:31
 Insertion of gene trap vector |      248355 |       3983022 | 2009-08-11 12:49:31 | 2009-08-11 12:49:31
 Insertion of gene trap vector |      248357 |       3983022 | 2009-08-11 12:49:31 | 2009-08-11 12:49:31
 Insertion of gene trap vector |      248360 |       3983022 | 2009-08-11 12:49:31 | 2009-08-11 12:49:31
 Insertion of gene trap vector |      248366 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248368 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248369 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248374 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248378 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248379 |       3983022 | 2009-08-11 12:49:32 | 2009-08-11 12:49:32
 Insertion of gene trap vector |      248388 |       3983022 | 2009-08-11 12:49:33 | 2009-08-11 12:49:33
 Insertion of gene trap vector |      248418 |       3983022 | 2009-08-11 12:49:35 | 2009-08-11 12:49:35
 Insertion of gene trap vector |      248446 |       3983022 | 2009-08-11 12:49:37 | 2009-08-11 12:49:37
 Insertion of gene trap vector |      248450 |       3983022 | 2009-08-11 12:49:37 | 2009-08-11 12:49:37
 Insertion of gene trap vector |      248477 |       3983022 | 2009-08-11 12:49:39 | 2009-08-11 12:49:39
 Insertion of gene trap vector |      248517 |       3983022 | 2009-08-11 12:49:41 | 2009-08-11 12:49:41
 Insertion of gene trap vector |      248519 |       3983022 | 2009-08-11 12:49:41 | 2009-08-11 12:49:41
 Insertion of gene trap vector |      248527 |       3983022 | 2009-08-11 12:49:42 | 2009-08-11 12:49:42
 Insertion of gene trap vector |      248530 |       3983022 | 2009-08-11 12:49:42 | 2009-08-11 12:49:42
 Insertion of gene trap vector |      248556 |       3983022 | 2009-08-11 12:49:43 | 2009-08-11 12:49:43
 Insertion of gene trap vector |      248558 |       3983022 | 2009-08-11 12:49:44 | 2009-08-11 12:49:44
 Insertion of gene trap vector |      248583 |       3983022 | 2009-08-11 12:49:45 | 2009-08-11 12:49:45
 Insertion of gene trap vector |      248585 |       3983022 | 2009-08-11 12:49:45 | 2009-08-11 12:49:45
 Insertion of gene trap vector |      248617 |       3983022 | 2009-08-11 12:49:47 | 2009-08-11 12:49:47
 Insertion of gene trap vector |      248622 |       3983022 | 2009-08-11 12:49:48 | 2009-08-11 12:49:48
 Insertion of gene trap vector |      248628 |       3983022 | 2009-08-11 12:49:48 | 2009-08-11 12:49:48
 Insertion of gene trap vector |      248642 |       3983022 | 2009-08-11 12:49:49 | 2009-08-11 12:49:49
 Insertion of gene trap vector |      248667 |       3983022 | 2009-08-11 12:49:50 | 2009-08-11 12:49:50
 Insertion of gene trap vector |      248676 |       3983022 | 2009-08-11 12:49:51 | 2009-08-11 12:49:51
 Insertion of gene trap vector |      248704 |       3983022 | 2009-08-11 12:49:53 | 2009-08-11 12:49:53
 Insertion of gene trap vector |      248714 |       3983022 | 2009-08-11 12:49:53 | 2009-08-11 12:49:53
 Insertion of gene trap vector |      248741 |       3983022 | 2009-08-11 12:49:55 | 2009-08-11 12:49:55
 Insertion of gene trap vector |      248742 |       3983022 | 2009-08-11 12:49:55 | 2009-08-11 12:49:55
 Insertion of gene trap vector |      248756 |       3983022 | 2009-08-11 12:49:56 | 2009-08-11 12:49:56
 Insertion of gene trap vector |      248795 |       3983022 | 2009-08-11 12:49:58 | 2009-08-11 12:49:58
 Insertion of gene trap vector |      248827 |       3983022 | 2009-08-11 12:50:01 | 2009-08-11 12:50:01
 Insertion of gene trap vector |      248842 |       3983022 | 2009-08-11 12:50:01 | 2009-08-11 12:50:01
 Insertion of gene trap vector |      248852 |       3983022 | 2009-08-11 12:50:02 | 2009-08-11 12:50:02
 Insertion of gene trap vector |      248861 |       3983022 | 2009-08-11 12:50:03 | 2009-08-11 12:50:03
 Insertion of gene trap vector |      248867 |       3983022 | 2009-08-11 12:50:03 | 2009-08-11 12:50:03
 Insertion of gene trap vector |      248870 |       3983022 | 2009-08-11 12:50:03 | 2009-08-11 12:50:03
 Insertion of gene trap vector |      248899 |       3983022 | 2009-08-11 12:50:05 | 2009-08-11 12:50:05
 Insertion of gene trap vector |      248949 |       3983022 | 2009-08-11 12:50:08 | 2009-08-11 12:50:08
 Insertion of gene trap vector |      248986 |       3983022 | 2009-08-11 12:50:11 | 2009-08-11 12:50:11
 Insertion of gene trap vector |      248987 |       3983022 | 2009-08-11 12:50:11 | 2009-08-11 12:50:11
 Insertion of gene trap vector |      248994 |       3983022 | 2009-08-11 12:50:11 | 2009-08-11 12:50:11
 Insertion of gene trap vector |      249038 |       3983022 | 2009-08-11 12:50:14 | 2009-08-11 12:50:14
 Insertion of gene trap vector |      249074 |       3983022 | 2009-08-11 12:50:16 | 2009-08-11 12:50:16
 Insertion of gene trap vector |      249100 |       3983022 | 2009-08-11 12:50:18 | 2009-08-11 12:50:18
 Insertion of gene trap vector |      249134 |       3983022 | 2009-08-11 12:50:20 | 2009-08-11 12:50:20
 Insertion of gene trap vector |      249144 |       3983022 | 2009-08-11 12:50:20 | 2009-08-11 12:50:20
 Insertion of gene trap vector |      249176 |       3983022 | 2009-08-11 12:50:22 | 2009-08-11 12:50:22
 Insertion of gene trap vector |      249193 |       3983022 | 2009-08-11 12:50:23 | 2009-08-11 12:50:23
 Insertion of gene trap vector |      249220 |       3983022 | 2009-08-11 12:50:25 | 2009-08-11 12:50:25
 Insertion of gene trap vector |      249222 |       3983022 | 2009-08-11 12:50:25 | 2009-08-11 12:50:25
 Insertion of gene trap vector |      249223 |       3983022 | 2009-08-11 12:50:25 | 2009-08-11 12:50:25
 Insertion of gene trap vector |      249224 |       3983022 | 2009-08-11 12:50:25 | 2009-08-11 12:50:25
 Insertion of gene trap vector |      249253 |       3983022 | 2009-08-11 12:50:27 | 2009-08-11 12:50:27
 Insertion of gene trap vector |      249255 |       3983022 | 2009-08-11 12:50:27 | 2009-08-11 12:50:27
 Insertion of gene trap vector |      249257 |       3983022 | 2009-08-11 12:50:28 | 2009-08-11 12:50:28
 Insertion of gene trap vector |      249283 |       3983022 | 2009-08-11 12:50:29 | 2009-08-11 12:50:29
 Insertion of gene trap vector |      249291 |       3983022 | 2009-08-11 12:50:30 | 2009-08-11 12:50:30
 Insertion of gene trap vector |      249307 |       3983022 | 2009-08-11 12:50:31 | 2009-08-11 12:50:31
 Insertion of gene trap vector |      249350 |       3983022 | 2009-08-11 12:50:33 | 2009-08-11 12:50:33
 Insertion of gene trap vector |      249351 |       3983022 | 2009-08-11 12:50:33 | 2009-08-11 12:50:33
 Insertion of gene trap vector |      249358 |       3983022 | 2009-08-11 12:50:34 | 2009-08-11 12:50:34
 Insertion of gene trap vector |      249413 |       3983022 | 2009-08-11 12:50:37 | 2009-08-11 12:50:37
 Insertion of gene trap vector |      249414 |       3983022 | 2009-08-11 12:50:37 | 2009-08-11 12:50:37
 Insertion of gene trap vector |      249416 |       3983022 | 2009-08-11 12:50:38 | 2009-08-11 12:50:38
 Insertion of gene trap vector |      249427 |       3983022 | 2009-08-11 12:50:38 | 2009-08-11 12:50:38
 Insertion of gene trap vector |      249447 |       3983022 | 2009-08-11 12:50:39 | 2009-08-11 12:50:39
 Insertion of gene trap vector |      249455 |       3983022 | 2009-08-11 12:50:40 | 2009-08-11 12:50:40
 Insertion of gene trap vector |      249457 |       3983022 | 2009-08-11 12:50:40 | 2009-08-11 12:50:40
 Insertion of gene trap vector |      249466 |       3983022 | 2009-08-11 12:50:41 | 2009-08-11 12:50:41
 Insertion of gene trap vector |      249492 |       3983022 | 2009-08-11 12:50:42 | 2009-08-11 12:50:42
 Insertion of gene trap vector |      249519 |       3983022 | 2009-08-11 12:50:44 | 2009-08-11 12:50:44
 Insertion of gene trap vector |      249524 |       3983022 | 2009-08-11 12:50:44 | 2009-08-11 12:50:44
 Insertion of gene trap vector |      249546 |       3983022 | 2009-08-11 12:50:46 | 2009-08-11 12:50:46
 Insertion of gene trap vector |      249564 |       3983022 | 2009-08-11 12:50:47 | 2009-08-11 12:50:47
 Insertion of gene trap vector |      249585 |       3983022 | 2009-08-11 12:50:48 | 2009-08-11 12:50:48
 Insertion of gene trap vector |      249594 |       3983022 | 2009-08-11 12:50:49 | 2009-08-11 12:50:49
 Insertion of gene trap vector |      249604 |       3983022 | 2009-08-11 12:50:49 | 2009-08-11 12:50:49
 Insertion of gene trap vector |      249629 |       3983022 | 2009-08-11 12:50:51 | 2009-08-11 12:50:51
 Insertion of gene trap vector |      249633 |       3983022 | 2009-08-11 12:50:51 | 2009-08-11 12:50:51
 Insertion of gene trap vector |      249635 |       3983022 | 2009-08-11 12:50:51 | 2009-08-11 12:50:51
 Insertion of gene trap vector |      249718 |       3983022 | 2009-08-11 12:50:56 | 2009-08-11 12:50:56
 Insertion of gene trap vector |      249722 |       3983022 | 2009-08-11 12:50:57 | 2009-08-11 12:50:57
 Insertion of gene trap vector |      249733 |       3983022 | 2009-08-11 12:50:57 | 2009-08-11 12:50:57
 Insertion of gene trap vector |      249734 |       3983022 | 2009-08-11 12:50:57 | 2009-08-11 12:50:57
 Insertion of gene trap vector |      249741 |       3983022 | 2009-08-11 12:50:58 | 2009-08-11 12:50:58
 Insertion of gene trap vector |      249746 |       3983022 | 2009-08-11 12:50:58 | 2009-08-11 12:50:58
 Insertion of gene trap vector |      249759 |       3983022 | 2009-08-11 12:50:59 | 2009-08-11 12:50:59
 Insertion of gene trap vector |      249766 |       3983022 | 2009-08-11 12:51:00 | 2009-08-11 12:51:00
 Insertion of gene trap vector |      249768 |       3983022 | 2009-08-11 12:51:00 | 2009-08-11 12:51:00
 Insertion of gene trap vector |      249777 |       3983022 | 2009-08-11 12:51:00 | 2009-08-11 12:51:00
 Insertion of gene trap vector |      249808 |       3983022 | 2009-08-11 12:51:02 | 2009-08-11 12:51:02
 Insertion of gene trap vector |      249824 |       3983022 | 2009-08-11 12:51:03 | 2009-08-11 12:51:03
 Insertion of gene trap vector |      249832 |       3983022 | 2009-08-11 12:51:04 | 2009-08-11 12:51:04
 Insertion of gene trap vector |      249834 |       3983022 | 2009-08-11 12:51:04 | 2009-08-11 12:51:04
 Insertion of gene trap vector |      249835 |       3983022 | 2009-08-11 12:51:04 | 2009-08-11 12:51:04
 Insertion of gene trap vector |      249839 |       3983022 | 2009-08-11 12:51:04 | 2009-08-11 12:51:04
 Insertion of gene trap vector |      249864 |       3983022 | 2009-08-11 12:51:06 | 2009-08-11 12:51:06
 Insertion of gene trap vector |      249916 |       3983022 | 2009-08-11 12:51:09 | 2009-08-11 12:51:09
 Insertion of gene trap vector |      249942 |       3983022 | 2009-08-11 12:51:11 | 2009-08-11 12:51:11
 Insertion of gene trap vector |      249948 |       3983022 | 2009-08-11 12:51:11 | 2009-08-11 12:51:11
 Insertion of gene trap vector |      249978 |       3983022 | 2009-08-11 12:51:13 | 2009-08-11 12:51:13
 Insertion of gene trap vector |      249993 |       3983022 | 2009-08-11 12:51:14 | 2009-08-11 12:51:14
 Insertion of gene trap vector |      249996 |       3983022 | 2009-08-11 12:51:14 | 2009-08-11 12:51:14
 Insertion of gene trap vector |      250001 |       3983022 | 2009-08-11 12:51:14 | 2009-08-11 12:51:14
 Insertion of gene trap vector |      250025 |       3983022 | 2009-08-11 12:51:16 | 2009-08-11 12:51:16
 Insertion of gene trap vector |      250089 |       3983022 | 2009-08-11 12:51:20 | 2009-08-11 12:51:20
 Insertion of gene trap vector |      250090 |       3983022 | 2009-08-11 12:51:20 | 2009-08-11 12:51:20
 Insertion of gene trap vector |      250101 |       3983022 | 2009-08-11 12:51:21 | 2009-08-11 12:51:21
 Insertion of gene trap vector |      250104 |       3983022 | 2009-08-11 12:51:21 | 2009-08-11 12:51:21
 Insertion of gene trap vector |      250125 |       3983022 | 2009-08-11 12:51:22 | 2009-08-11 12:51:22
 Insertion of gene trap vector |      250149 |       3983022 | 2009-08-11 12:51:24 | 2009-08-11 12:51:24
 Insertion of gene trap vector |      250157 |       3983022 | 2009-08-11 12:51:24 | 2009-08-11 12:51:24
 Insertion of gene trap vector |      250160 |       3983022 | 2009-08-11 12:51:24 | 2009-08-11 12:51:24
 Insertion of gene trap vector |      250163 |       3983022 | 2009-08-11 12:51:25 | 2009-08-11 12:51:25
 Insertion of gene trap vector |      250202 |       3983022 | 2009-08-11 12:51:27 | 2009-08-11 12:51:27
 Insertion of gene trap vector |      250212 |       3983022 | 2009-08-11 12:51:28 | 2009-08-11 12:51:28
